regionalschluessel,ags,name,nuts,gid,sp_id,dpr_id,shared_area
010550032032,01055032,Neustadt in Holstein,DEF08,5,5,13,19446516.8915381
010550033033,01055033,Oldenburg in Holstein,DEF08,5,5,13,39714566.6069433
010550035035,01055035,Ratekau,DEF08,5,5,13,59687453.1811402
010550040040,01055040,Stockelsdorf,DEF08,5,5,13,57082103.3277333
010550041041,01055041,Süsel,DEF08,5,5,13,74875677.1646511
010550042042,01055042,Timmendorfer Strand,DEF08,11,11,19,59763.3753653477
010550044044,01055044,Scharbeutz,DEF08,5,5,13,51839798.6335955
010550046046,01055046,Fehmarn,DEF08,5,5,13,182130102.621924
010555543014,01055014,Göhl,DEF08,5,5,13,21264128.024453
010555543015,01055015,Gremersdorf,DEF08,11,11,19,1085615.23887419
010555543017,01055017,Großenbrode,DEF08,5,5,13,20399470.5671942
010555543022,01055022,Heringsdorf,DEF08,5,5,13,28987113.8640356
010555543031,01055031,Neukirchen,DEF08,5,5,13,27563831.2488429
010555543043,01055043,Wangels,DEF08,5,5,13,66912476.1587981
010555546006,01055006,Beschendorf,DEF08,5,5,13,8623053.93423196
010555546011,01055011,Damlos,DEF08,5,5,13,9251808.26586785
010555546020,01055020,Harmsdorf,DEF08,5,5,13,17908867.0041035
010555546023,01055023,Kabelhorst,DEF08,5,5,13,5829128.183432
010555546027,01055027,Lensahn,DEF08,5,5,13,27502209.5574635
010555546029,01055029,Manhagen,DEF08,5,5,13,9582278.36038573
010555546036,01055036,Riepsdorf,DEF08,5,5,13,25784352.225765
010555591002,01055002,Altenkrempe,DEF08,5,5,13,36591438.8163686
010555591024,01055024,Kasseedorf,DEF08,5,5,13,33986662.2779112
010555591037,01055037,Schashagen,DEF08,5,5,13,41586976.373291
010555591038,01055038,Schönwalde am Bungsberg,DEF08,5,5,13,39125188.3518478
010555591039,01055039,Sierksdorf,DEF08,11,11,19,708260.299424815
010560002002,01056002,Barmstedt,DEF09,5,5,13,17046256.258319
010560005005,01056005,Bönningstedt,DEF09,12,12,2,2879673.68165249
010560015015,01056015,Elmshorn,DEF09,5,5,13,21764908.5434236
010560018018,01056018,Halstenbek,DEF09,5,5,13,11528071.0578898
010560021021,01056021,Hasloh,DEF09,5,5,13,10924409.5546903
010560025025,01056025,Helgoland,DEF09,5,5,13,2025117.34847316
010560039039,01056039,Pinneberg,DEF09,12,12,2,1496127.23212519
010560041041,01056041,Quickborn,DEF09,5,5,13,43069183.7279959
010560043043,01056043,Rellingen,DEF09,12,12,2,1291583.72464138
010560044044,01056044,Schenefeld,DEF09,12,12,2,5303108.3821137
010560048048,01056048,Tornesch,DEF09,5,5,13,20530092.0270977
010560049049,01056049,Uetersen,DEF09,5,5,13,11412574.8785217
010560050050,01056050,Wedel,DEF09,13,13,20,5981866.52746278
010565616029,01056029,Klein Nordende,DEF09,5,5,13,10904964.6718783
010565616030,01056030,Klein Offenseth-Sparrieshoop,DEF09,5,5,13,16888158.7022194
010565616031,01056031,Kölln-Reisiek,DEF09,5,5,13,6439879.17349
010565616033,01056033,Seester,DEF09,5,5,13,11820636.0812728
010565616042,01056042,Raa-Besenbek,DEF09,5,5,13,12639058.5470872
010565616045,01056045,Seestermühe,DEF09,5,5,13,21801722.1394717
010565616046,01056046,Seeth-Ekholt,DEF09,5,5,13,6709534.35953695
010565628019,01056019,Haselau,DEF09,13,13,20,946618.051242619
010565628020,01056020,Haseldorf,DEF09,5,5,13,17756372.779961
010565628027,01056027,Hetlingen,DEF09,6,6,14,5833768.8751428
010565636006,01056006,Bokel,DEF09,5,5,13,15991522.4560393
010565636010,01056010,Brande-Hörnerkirchen,DEF09,5,5,13,13169525.7378738
010565636038,01056038,Osterhorn,DEF09,5,5,13,6387024.3294315
010565636051,01056051,Westerhorn,DEF09,5,5,13,9377341.96244675
010565642001,01056001,Appen,DEF09,12,12,2,1535149.14481125
010565642016,01056016,Groß Nordende,DEF09,5,5,13,5333483.25862935
010565642023,01056023,Heidgraben,DEF09,5,5,13,5432123.77007154
010565642024,01056024,Heist,DEF09,5,5,13,10036501.4831892
010565642028,01056028,Holm,DEF09,5,5,13,15957676.1899829
010565642036,01056036,Moorrege,DEF09,5,5,13,10970657.1574046
010565642037,01056037,Neuendeich,DEF09,5,5,13,8685473.00796456
010565660003,01056003,Bevern,DEF09,5,5,13,8021705.79861876
010565660004,01056004,Bilsen,DEF09,5,5,13,6219913.39145121
010565660008,01056008,Bokholt-Hanredder,DEF09,5,5,13,8544043.35210331
010565660011,01056011,Bullenkuhlen,DEF09,5,5,13,3937023.1410642
010565660014,01056014,Ellerhoop,DEF09,5,5,13,10924037.2806398
010565660017,01056017,Groß Offenseth-Aspern,DEF09,5,5,13,10614498.2449198
010565660022,01056022,Heede,DEF09,5,5,13,15481853.991195
010565660026,01056026,Hemdingen,DEF09,5,5,13,16231730.9475515
010565660034,01056034,Langeln,DEF09,5,5,13,10117512.7048808
010565660035,01056035,Lutzhorn,DEF09,5,5,13,21702935.8293457
010565687009,01056009,Borstel-Hohenraden,DEF09,5,5,13,14746944.5143584
010565687013,01056013,Ellerbek,DEF09,12,12,2,723767.334752311
010565687032,01056032,Kummerfeld,DEF09,5,5,13,6501907.5335109
010565687040,01056040,Prisdorf,DEF09,5,5,13,5184164.70127451
010565687047,01056047,Tangstedt,DEF09,5,5,13,12534357.1055079
010570008008,01057008,Bönebüttel,DEF0A,5,5,13,20504052.0643395
010570057057,01057057,Plön,DEF0A,5,5,13,36175710.5114488
010570062062,01057062,Preetz,DEF0A,5,5,13,14505205.9985234
010570091091,01057091,Schwentinental,DEF0A,5,5,13,17860710.9961971
010575727004,01057004,Behrensdorf (Ostsee),DEF0A,5,5,13,20715327.7785295
010575727007,01057007,Blekendorf,DEF0A,5,5,13,38335199.5157648
010575727013,01057013,Dannau,DEF0A,5,5,13,9108823.94706549
010575727021,01057021,Giekau,DEF0A,5,5,13,32562097.8164811
010575727026,01057026,Helmstorf,DEF0A,5,5,13,12653613.901308
010575727027,01057027,Högsdorf,DEF0A,5,5,13,10911069.8321585
010575727029,01057029,Hohenfelde,DEF0A,5,5,13,10557541.7882858
010575727030,01057030,Hohwacht (Ostsee),DEF0A,11,11,19,220715.827189595
010575727034,01057034,Kirchnüchel,DEF0A,5,5,13,9963181.85757085
010575727035,01057035,Klamp,DEF0A,5,5,13,10011490.3466531
010575727038,01057038,Kletkamp,DEF0A,5,5,13,11614377.8898646
010575727048,01057048,Lütjenburg,DEF0A,5,5,13,6090362.69883822
010575727055,01057055,Panker,DEF0A,5,5,13,22733854.964107
010575727076,01057076,Schwartbuck,DEF0A,5,5,13,13173979.8805436
010575727082,01057082,Tröndel,DEF0A,5,5,13,7567475.40108676
010575739001,01057001,Ascheberg (Holstein),DEF0A,5,5,13,20801779.2775918
010575739009,01057009,Bösdorf,DEF0A,5,5,13,21396484.3488371
010575739015,01057015,Dersau,DEF0A,5,5,13,7772968.76075138
010575739017,01057017,Dörnick,DEF0A,5,5,13,4421527.86297619
010575739022,01057022,Grebin,DEF0A,5,5,13,24130840.2887205
010575739032,01057032,Kalübbe,DEF0A,5,5,13,11583620.6565886
010575739045,01057045,Lebrade,DEF0A,5,5,13,18555939.5066087
010575739053,01057053,Nehmten,DEF0A,5,5,13,21999881.0310507
010575739065,01057065,Rantzau,DEF0A,5,5,13,16918038.7541071
010575739067,01057067,Rathjensdorf,DEF0A,5,5,13,11735181.272618
010575739089,01057089,Wittmoldt,DEF0A,5,5,13,5810833.57358799
010575747002,01057002,Barmissen,DEF0A,5,5,13,5276644.25465884
010575747010,01057010,Boksee,DEF0A,5,5,13,5655902.93932885
010575747011,01057011,Bothkamp,DEF0A,5,5,13,13890105.1840886
010575747023,01057023,Großbarkau,DEF0A,5,5,13,2912561.9446686
010575747031,01057031,Honigsee,DEF0A,5,5,13,11061340.3850053
010575747033,01057033,Kirchbarkau,DEF0A,5,5,13,1884282.04954731
010575747037,01057037,Klein Barkau,DEF0A,5,5,13,4126817.4563607
010575747042,01057042,Kühren,DEF0A,5,5,13,16787274.2942991
010575747046,01057046,Lehmkuhlen,DEF0A,5,5,13,31278240.5968346
010575747047,01057047,Löptin,DEF0A,5,5,13,9090089.62263048
010575747054,01057054,Nettelsee,DEF0A,5,5,13,6474489.40765905
010575747058,01057058,Pohnsdorf,DEF0A,5,5,13,24659646.834863
010575747059,01057059,Postfeld,DEF0A,5,5,13,8326871.45745789
010575747066,01057066,Rastorf,DEF0A,5,5,13,19848057.2835114
010575747070,01057070,Schellhorn,DEF0A,5,5,13,10544895.4977557
010575747084,01057084,Wahlstorf,DEF0A,5,5,13,14769032.4430103
010575747086,01057086,Warnau,DEF0A,5,5,13,4098810.76699549
010575755003,01057003,Barsbek,DEF0A,5,5,13,8664914.2037955
010575755006,01057006,Bendfeld,DEF0A,5,5,13,4355312.75891076
010575755012,01057012,Brodersdorf,DEF0A,5,5,13,3505397.57710655
010575755018,01057018,Fahren,DEF0A,5,5,13,3615383.77668159
010575755020,01057020,Fiefbergen,DEF0A,5,5,13,5757519.02025043
010575755028,01057028,Höhndorf,DEF0A,5,5,13,5613579.86996624
010575755039,01057039,Köhn,DEF0A,5,5,13,13046675.2645195
010575755040,01057040,Krokau,DEF0A,5,5,13,4235487.42021957
010575755041,01057041,Krummbek,DEF0A,5,5,13,5490306.89922155
010575755043,01057043,Laboe,DEF0A,5,5,13,4986881.11821015
010575755049,01057049,Lutterbek,DEF0A,5,5,13,3199296.22406879
010575755056,01057056,Passade,DEF0A,5,5,13,4264907.77593074
010575755060,01057060,Prasdorf,DEF0A,5,5,13,4652840.13717857
010575755063,01057063,Probsteierhagen,DEF0A,5,5,13,15270105.6065856
010575755073,01057073,Schönberg (Holstein),DEF0A,5,5,13,11768283.2816985
010575755078,01057078,Stakendorf,DEF0A,5,5,13,8081026.94918149
010575755079,01057079,Stein,DEF0A,5,5,13,3795551.22426109
010575755081,01057081,Stoltenberg,DEF0A,5,5,13,7684166.52452445
010575755087,01057087,Wendtorf,DEF0A,5,5,13,4506338.1394056
010575755088,01057088,Wisch,DEF0A,5,5,13,9545300.67855564
010575775016,01057016,Dobersdorf,DEF0A,5,5,13,21860985.9171615
010575775044,01057044,Lammershagen,DEF0A,5,5,13,25908061.7836143
010575775050,01057050,Martensrade,DEF0A,5,5,13,19612156.3517891
010575775052,01057052,Mucheln,DEF0A,5,5,13,14262093.5067578
010575775072,01057072,Schlesen,DEF0A,5,5,13,8055150.62751228
010575775077,01057077,Selent,DEF0A,5,5,13,4334319.48826952
010575775090,01057090,Fargau-Pratjau,DEF0A,5,5,13,23717450.5017007
010575782025,01057025,Heikendorf,DEF0A,5,5,13,14589075.3163129
010575782051,01057051,Mönkeberg,DEF0A,5,5,13,2719280.99010397
010575782074,01057074,Schönkirchen,DEF0A,5,5,13,15851480.8929593
010575785005,01057005,Belau,DEF0A,5,5,13,14803846.4169957
010575785024,01057024,Großharrie,DEF0A,5,5,13,13248821.3989552
010575785068,01057068,Rendswühren,DEF0A,5,5,13,19835818.2907997
010575785069,01057069,Ruhwinkel,DEF0A,5,5,13,12921386.9376864
010575785071,01057071,Schillsdorf,DEF0A,5,5,13,26554537.642885
010575785080,01057080,Stolpe,DEF0A,5,5,13,23236590.9132141
010575785083,01057083,Tasdorf,DEF0A,5,5,13,5071972.77929024
010575785085,01057085,Wankendorf,DEF0A,5,5,13,13493976.6362149
010580005005,01058005,Altenholz,DEF0B,5,5,13,18174166.8600633
010580034034,01058034,Büdelsdorf,DEF0B,5,5,13,6503402.63818703
010580043043,01058043,Eckernförde,DEF0B,5,5,13,18468533.843282
010580092092,01058092,Kronshagen,DEF0B,5,5,13,5235876.27400889
010580135135,01058135,Rendsburg,DEF0B,5,5,13,23915953.4477238
010580169169,01058169,Wasbek,DEF0B,5,5,13,23558308.9384747
010585803001,01058001,Achterwehr,DEF0B,5,5,13,15843404.6383316
010585803028,01058028,Bredenbek,DEF0B,5,5,13,12188970.4610665
010585803050,01058050,Felde,DEF0B,5,5,13,14033108.1731013
010585803093,01058093,Krummwisch,DEF0B,5,5,13,13807191.8586678
010585803104,01058104,Melsdorf,DEF0B,5,5,13,5788092.57604605
010585803126,01058126,Ottendorf,DEF0B,5,5,13,3607041.90619853
010585803130,01058130,Quarnbek,DEF0B,5,5,13,15962677.8088238
010585803171,01058171,Westensee,DEF0B,5,5,13,36757992.308227
010585822037,01058037,Dänischenhagen,DEF0B,5,5,13,15628052.4176641
010585822116,01058116,Noer,DEF0B,5,5,13,13794676.5086236
010585822150,01058150,Schwedeneck,DEF0B,5,5,13,28323493.50495
010585822157,01058157,Strande,DEF0B,5,5,13,13608249.8839663
010585824051,01058051,Felm,DEF0B,5,5,13,15700868.4515322
010585824058,01058058,Gettorf,DEF0B,5,5,13,9377947.44272259
010585824096,01058096,Lindau,DEF0B,5,5,13,25176105.5012911
010585824110,01058110,Neudorf-Bornstein,DEF0B,5,5,13,14257805.4374269
010585824112,01058112,Neuwittenbek,DEF0B,5,5,13,12699612.4539322
010585824121,01058121,Osdorf,DEF0B,5,5,13,19796091.9618533
010585824142,01058142,Schinkel,DEF0B,5,5,13,10186993.9079198
010585824165,01058165,Tüttendorf,DEF0B,5,5,13,17839291.998426
010585830019,01058019,Böhnhusen,DEF0B,5,5,13,5282981.37731853
010585830053,01058053,Flintbek,DEF0B,5,5,13,17594749.3721101
010585830145,01058145,Schönhorst,DEF0B,5,5,13,3533722.44964745
010585830160,01058160,Techelsdorf,DEF0B,5,5,13,4350695.18106392
010585833003,01058003,Alt Duvenstedt,DEF0B,5,5,13,20822000.353329
010585833054,01058054,Fockbek,DEF0B,5,5,13,26564359.6178803
010585833118,01058118,Nübbel,DEF0B,5,5,13,14087708.9467738
010585833136,01058136,Rickert,DEF0B,5,5,13,5438594.91828307
010585847010,01058010,Bargstall,DEF0B,5,5,13,4566026.38503014
010585847029,01058029,Breiholz,DEF0B,5,5,13,18594942.8021404
010585847036,01058036,Christiansholm,DEF0B,5,5,13,8213428.11736733
010585847047,01058047,Elsdorf-Westermühlen,DEF0B,5,5,13,27407897.1451909
010585847055,01058055,Friedrichsgraben,DEF0B,5,5,13,5490152.16259096
010585847056,01058056,Friedrichsholm,DEF0B,5,5,13,7187419.50691037
010585847070,01058070,Hamdorf,DEF0B,5,5,13,30801704.9434263
010585847078,01058078,Hohn,DEF0B,5,5,13,32060296.0412388
010585847089,01058089,Königshügel,DEF0B,5,5,13,6427963.92990172
010585847097,01058097,Lohe-Föhrden,DEF0B,5,5,13,15566856.0681429
010585847129,01058129,Prinzenmoor,DEF0B,5,5,13,5319793.63831439
010585847154,01058154,Sophienhamm,DEF0B,5,5,13,6007680.64263606
010585853031,01058031,Brinjahe,DEF0B,5,5,13,4823038.97473424
010585853048,01058048,Embühren,DEF0B,5,5,13,7435220.933669
010585853068,01058068,Haale,DEF0B,5,5,13,12980875.6648671
010585853071,01058071,Hamweddel,DEF0B,5,5,13,9703403.32392376
010585853075,01058075,Hörsten,DEF0B,5,5,13,8863728.57709914
010585853086,01058086,Jevenstedt,DEF0B,5,5,13,45459428.8749777
010585853101,01058101,Luhnstedt,DEF0B,5,5,13,15314848.1886681
010585853148,01058148,Schülp b. Rendsburg,DEF0B,5,5,13,10592619.5999658
010585853155,01058155,Stafstedt,DEF0B,5,5,13,11726904.1898478
010585853172,01058172,Westerrönfeld,DEF0B,5,5,13,7744020.17753621
010585859018,01058018,Blumenthal,DEF0B,5,5,13,7902350.12918048
010585859105,01058105,Mielkendorf,DEF0B,5,5,13,7679430.55625954
010585859107,01058107,Molfsee,DEF0B,5,5,13,7232349.52351329
010585859138,01058138,Rodenbek,DEF0B,5,5,13,7122799.79458949
010585859139,01058139,Rumohr,DEF0B,5,5,13,8608165.62266031
010585859141,01058141,Schierensee,DEF0B,5,5,13,9154124.92595981
010585864011,01058011,Bargstedt,DEF0B,5,5,13,25230544.98384
010585864021,01058021,Bokel,DEF0B,5,5,13,15282545.039278
010585864023,01058023,Borgdorf-Seedorf,DEF0B,5,5,13,6691905.29364911
010585864027,01058027,Brammer,DEF0B,5,5,13,13737140.2594612
010585864038,01058038,Dätgen,DEF0B,5,5,13,10919265.8385688
010585864045,01058045,Eisendorf,DEF0B,5,5,13,5433994.7551782
010585864046,01058046,Ellerdorf,DEF0B,5,5,13,10114481.1470074
010585864049,01058049,Emkendorf,DEF0B,5,5,13,38919402.3705346
010585864059,01058059,Gnutz,DEF0B,5,5,13,22989067.7221428
010585864065,01058065,Groß Vollstedt,DEF0B,5,5,13,9034272.97490382
010585864091,01058091,Krogaspe,DEF0B,5,5,13,11788789.5158493
010585864094,01058094,Langwedel,DEF0B,5,5,13,24212232.7097364
010585864117,01058117,Nortorf,DEF0B,5,5,13,12875938.762726
010585864120,01058120,Oldenhütten,DEF0B,5,5,13,4310738.20814273
010585864147,01058147,Schülp b. Nortorf,DEF0B,5,5,13,9729362.91993685
010585864163,01058163,Timmaspe,DEF0B,5,5,13,15342512.9643354
010585864168,01058168,Warder,DEF0B,5,5,13,8787009.76004044
010585888026,01058026,Bovenau,DEF0B,5,5,13,26305092.3009378
010585888073,01058073,Haßmoor,DEF0B,5,5,13,10322855.3240771
010585888122,01058122,Ostenfeld (Rendsburg),DEF0B,5,5,13,7277390.65439482
010585888124,01058124,Osterrönfeld,DEF0B,5,5,13,17997808.8000866
010585888132,01058132,Rade b. Rendsburg,DEF0B,5,5,13,6491470.14058134
010585888140,01058140,Schacht-Audorf,DEF0B,5,5,13,6392831.07213168
010585888146,01058146,Schülldorf,DEF0B,5,5,13,12952872.7749852
010585889016,01058016,Bissee,DEF0B,5,5,13,9230247.06134759
010585889022,01058022,Bordesholm,DEF0B,5,5,13,10319155.2706565
010585889033,01058033,Brügge,DEF0B,5,5,13,7930537.95888493
010585889063,01058063,Grevenkrug,DEF0B,5,5,13,4270706.5530579
010585889064,01058064,Groß Buchwald,DEF0B,5,5,13,9066524.85924885
010585889076,01058076,Hoffeld,DEF0B,5,5,13,6538119.50681963
010585889098,01058098,Loop,DEF0B,5,5,13,8359480.17356376
010585889108,01058108,Mühbrook,DEF0B,5,5,13,5317597.0717064
010585889109,01058109,Negenharrie,DEF0B,5,5,13,12333718.5986459
010585889133,01058133,Reesdorf,DEF0B,5,5,13,3002498.04667282
010585889143,01058143,Schmalstede,DEF0B,5,5,13,4573262.28449713
010585889144,01058144,Schönbek,DEF0B,5,5,13,6190342.83812806
010585889153,01058153,Sören,DEF0B,5,5,13,6121582.69927717
010585889170,01058170,Wattenbek,DEF0B,5,5,13,5978927.80111187
010585890008,01058008,Ascheffel,DEF0B,5,5,13,10319270.4303572
010585890024,01058024,Borgstedt,DEF0B,5,5,13,9022968.07549144
010585890030,01058030,Brekendorf,DEF0B,5,5,13,20573439.9673686
010585890035,01058035,Bünsdorf,DEF0B,5,5,13,13309873.3734801
010585890039,01058039,Damendorf,DEF0B,5,5,13,7487602.86567988
010585890066,01058066,Groß Wittensee,DEF0B,5,5,13,23465997.6058644
010585890069,01058069,Haby,DEF0B,5,5,13,5838886.58671691
010585890080,01058080,Holtsee,DEF0B,5,5,13,21681296.9525675
010585890081,01058081,Holzbunge,DEF0B,5,5,13,5341691.11673232
010585890083,01058083,Hütten,DEF0B,5,5,13,7555605.91219762
010585890088,01058088,Klein Wittensee,DEF0B,5,5,13,4295126.7118186
010585890111,01058111,Neu Duvenstedt,DEF0B,5,5,13,5697669.40262459
010585890123,01058123,Osterby,DEF0B,5,5,13,9319940.70654967
010585890127,01058127,Owschlag,DEF0B,5,5,13,38982837.0876855
010585890152,01058152,Sehestedt,DEF0B,5,5,13,15374647.7773225
010585890175,01058175,Ahlefeld-Bistensee,DEF0B,5,5,13,9803928.05768028
010585893004,01058004,Altenhof,DEF0B,11,11,19,191545.820767457
010585893012,01058012,Barkelsby,DEF0B,11,11,19,504515.947139148
010585893032,01058032,Brodersby,DEF0B,5,5,13,9642647.95805659
010585893040,01058040,Damp,DEF0B,5,5,13,13730195.6027492
010585893042,01058042,Dörphof,DEF0B,5,5,13,14967089.2746056
010585893052,01058052,Fleckeby,DEF0B,5,5,13,11904605.592103
010585893057,01058057,Gammelby,DEF0B,5,5,13,8214277.81877523
010585893067,01058067,Güby,DEF0B,5,5,13,9895521.84787447
010585893082,01058082,Holzdorf,DEF0B,5,5,13,17461492.6115115
010585893084,01058084,Hummelfeld,DEF0B,5,5,13,7983662.88743736
010585893087,01058087,Karby,DEF0B,5,5,13,2145453.52588506
010585893090,01058090,Kosel,DEF0B,5,5,13,24162401.2956854
010585893099,01058099,Loose,DEF0B,5,5,13,13051862.2194623
010585893102,01058102,Goosefeld,DEF0B,5,5,13,9820173.84764551
010585893137,01058137,Rieseby,DEF0B,5,5,13,36095538.1149615
010585893162,01058162,Thumby,DEF0B,5,5,13,24123164.4426945
010585893166,01058166,Waabs,DEF0B,11,11,19,967019.60188844
010585893173,01058173,Windeby,DEF0B,5,5,13,14634811.8795166
010585893174,01058174,Winnemark,DEF0B,5,5,13,7939047.35200605
010585895007,01058007,Arpsdorf,DEF0B,5,5,13,11995469.1637111
010585895009,01058009,Aukrug,DEF0B,5,5,13,49924946.5242462
010585895013,01058013,Beldorf,DEF0B,5,5,13,12139234.1930633
010585895014,01058014,Bendorf,DEF0B,5,5,13,20546433.4852651
010585895015,01058015,Beringstedt,DEF0B,5,5,13,14229881.3991471
010585895025,01058025,Bornholt,DEF0B,5,5,13,10804658.9093259
010585895044,01058044,Ehndorf,DEF0B,5,5,13,14747214.647565
010585895061,01058061,Gokels,DEF0B,5,5,13,10627850.243566
010585895062,01058062,Grauel,DEF0B,5,5,13,5638832.83403807
010585895072,01058072,Hanerau-Hademarschen,DEF0B,5,5,13,14477492.9439355
010585895074,01058074,Heinkenborstel,DEF0B,5,5,13,7410068.71386931
010585895077,01058077,Hohenwestedt,DEF0B,5,5,13,18204985.4924204
010585895085,01058085,Jahrsdorf,DEF0B,5,5,13,8943573.66447375
010585895100,01058100,Lütjenwestedt,DEF0B,5,5,13,22433726.4447791
010585895103,01058103,Meezen,DEF0B,5,5,13,8850608.28231611
010585895106,01058106,Mörel,DEF0B,5,5,13,8635559.72103304
